"epoch","Name: implicit - _step","Name: implicit - _step__MIN","Name: implicit - _step__MAX","Name: implicit - train/MSE","Name: implicit - train/MSE__MIN","Name: implicit - train/MSE__MAX","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/MSE","Name: explicit_transformerpred - train/MSE__MIN","Name: explicit_transformerpred - train/MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/MSE","Name: explicit_knownpred - train/MSE__MIN","Name: explicit_knownpred - train/MSE__MAX"
"899","1889","1889","1889","0.0028621523641049864","0.0017077000811696053","0.0037837966810911894","1889","1889","1889","0.003819233737885952","0.002445660065859556","0.005459876731038094","1889","1889","1889","0.0014982425956986845","0.001060610287822783","0.0019349383655935526"
"900","1892","1892","1892","0.003021342167630792","0.0019884570501744747","0.004490276332944632","1892","1892","1892","0.003795549552887678","0.0029595138039439917","0.0055045075714588165","1892","1892","1892","0.0015733000822365285","0.0009649168932810426","0.002004303503781557"
"901","1894","1894","1894","0.002924539416562766","0.0018093982944265008","0.004059359896928072","1894","1894","1894","0.00401380613911897","0.0027006403543055058","0.005037582479417324","1894","1894","1894","0.0016455218836199492","0.0008027919684536755","0.0024885027669370174"
"902","1896","1896","1896","0.002956985984928906","0.002163805067539215","0.004327011294662952","1896","1896","1896","0.003987235436215997","0.002883999142795801","0.004630933981388807","1896","1896","1896","0.0015570085379295051","0.0011094668880105019","0.002120841760188341"
"903","1898","1898","1898","0.002894550352357328","0.0021264315582811832","0.0033669047988951206","1898","1898","1898","0.003728044615127146","0.002888780552893877","0.004325305577367544","1898","1898","1898","0.001720192178618163","0.0013933379668742418","0.0023621567524969578"
"904","1900","1900","1900","0.0026979680638760327","0.0015246691182255745","0.0032100756652653217","1900","1900","1900","0.0036124062491580842","0.002749002305790782","0.004903308115899563","1900","1900","1900","0.0013884043437428772","0.0010075097670778632","0.0017301349435001612"
"905","1902","1902","1902","0.0026535635231994094","0.0016656521474942565","0.003120061941444874","1902","1902","1902","0.00369008460547775","0.002698360476642847","0.0044336626306176186","1902","1902","1902","0.0014861262869089841","0.0011154052335768938","0.0018080051522701979"
"906","1904","1904","1904","0.002977357478812337","0.0018588982056826353","0.003939865157008171","1904","1904","1904","0.0035795412259176373","0.002776841400191188","0.004309523850679398","1904","1904","1904","0.0015329351415857672","0.0011128124315291643","0.0019499656045809388"
"907","1906","1906","1906","0.002589294617064297","0.0016457376768812537","0.0033108931966125965","1906","1906","1906","0.003774874354712665","0.0032128430902957916","0.0042062969878315926","1906","1906","1906","0.0014693314791657031","0.0010718457633629441","0.0020625649485737085"
"908","1908","1908","1908","0.002787438849918544","0.0023279120214283466","0.00374417076818645","1908","1908","1908","0.003913305955938995","0.0032139576505869627","0.004829687532037497","1908","1908","1908","0.0015296650817617774","0.001155384466983378","0.001786589971743524"
"909","1910","1910","1910","0.0029206622391939165","0.0023138748947530985","0.003991591278463602","1910","1910","1910","0.003917429060675204","0.003281515557318926","0.004512461367994547","1910","1910","1910","0.0017883840249851347","0.0012211775174364448","0.0026131807826459408"
"910","1913","1913","1913","0.002731197653338313","0.002140733413398266","0.00367559352889657","1913","1913","1913","0.0037362765287980437","0.002965909894555807","0.004659666214138269","1913","1913","1913","0.0016159279621206224","0.0012126481160521507","0.0020801513455808163"
"911","1915","1915","1915","0.0027571554761379956","0.002094268100336194","0.0035801667254418135","1915","1915","1915","0.004110130248591304","0.0035589602775871754","0.004724848084151745","1915","1915","1915","0.00164596097311005","0.0012641465291380882","0.0023252542596310377"
"912","1917","1917","1917","0.0024609842454083263","0.0017351532587781549","0.0034121698699891567","1917","1917","1917","0.0034836732083931565","0.002703242702409625","0.004512935411185026","1917","1917","1917","0.0014983242785092444","0.0008494967478327453","0.0020765764638781548"
"913","1919","1919","1919","0.002609395235776901","0.0015200420748442411","0.003535004798322916","1919","1919","1919","0.0037768555805087088","0.0028009566012769938","0.005243439693003893","1919","1919","1919","0.0016880871262401342","0.0011644691694527864","0.00226827384904027"
"914","1921","1921","1921","0.00278353956528008","0.001733948476612568","0.0033103455789387226","1921","1921","1921","0.003781363763846457","0.002847859403118491","0.0051902844570577145","1921","1921","1921","0.0015352396294474602","0.0011765992967411876","0.0019103779923170805"
"915","1923","1923","1923","0.0027029333403334023","0.002123296959325671","0.0039551532827317715","1923","1923","1923","0.0036269952543079853","0.0026519738603383303","0.004578533116728067","1923","1923","1923","0.0016238702344708144","0.001242788159288466","0.001934685162268579"
"916","1925","1925","1925","0.0026991873513907195","0.002283713547512889","0.003079495159909129","1925","1925","1925","0.0038481926545500754","0.0031407892238348722","0.004507696721702814","1925","1925","1925","0.0015496040927246214","0.0012947830837219954","0.0020858878269791603"
"917","1927","1927","1927","0.002777051576413214","0.002040174324065447","0.0035872110165655613","1927","1927","1927","0.0037099870620295405","0.0031123333610594273","0.0047579556703567505","1927","1927","1927","0.00157292946241796","0.0009239548817276955","0.0022656158544123173"
"918","1929","1929","1929","0.002654990169685334","0.0018203392392024398","0.0029656339902430773","1929","1929","1929","0.003910697787068785","0.0030891469214111567","0.005144190974533558","1929","1929","1929","0.0015466979006305338","0.0009720014641061425","0.0020093920174986124"
"919","1931","1931","1931","0.0024966351687908173","0.001933398423716426","0.0032956781797111034","1931","1931","1931","0.003845891961827874","0.0032501716632395983","0.004504966549575329","1931","1931","1931","0.0014324550400488078","0.0009092496475204825","0.0019656128715723753"
"920","1934","1934","1934","0.002572222938761115","0.0021562257315963507","0.0031732148490846157","1934","1934","1934","0.0038664857856929302","0.0031091098207980394","0.004911686759442091","1934","1934","1934","0.0014442081679590046","0.001007535494863987","0.001793291186913848"
"921","1936","1936","1936","0.00272926006000489","0.0021233244333416224","0.003588290186598897","1936","1936","1936","0.0038915024371817706","0.0030681616626679897","0.0052830129861831665","1936","1936","1936","0.0015734872664324938","0.0012535566929727793","0.0019471764098852873"
"922","1938","1938","1938","0.0026835042517632246","0.0018946360796689987","0.003891861066222191","1938","1938","1938","0.0036523572402074934","0.0032120528630912304","0.004165271297097206","1938","1938","1938","0.001570128439925611","0.0011458646040409803","0.002912959549576044"
"923","1940","1940","1940","0.0027332429774105547","0.002364551881328225","0.0031029521487653255","1940","1940","1940","0.0036281852750107645","0.0029210075736045837","0.004395551513880491","1940","1940","1940","0.0014167756191454828","0.0011217845603823662","0.001976060215383768"
"924","1942","1942","1942","0.002771938475780189","0.0018205642700195312","0.0035469303838908672","1942","1942","1942","0.003735263552516699","0.0028387857601046562","0.004628168884664774","1942","1942","1942","0.0015880666091106833","0.0011105593293905258","0.0019998482894152403"
"925","1944","1944","1944","0.002842689794488251","0.002096703974530101","0.0034537557512521744","1944","1944","1944","0.003780034463852644","0.002662718528881669","0.005051421467214823","1944","1944","1944","0.0016623641946353017","0.0012898555723950267","0.002021384658291936"
"926","1946","1946","1946","0.002784757153131068","0.002327402587980032","0.003380468115210533","1946","1946","1946","0.003690384211950004","0.0028418083675205708","0.004701688885688782","1946","1946","1946","0.0018323965137824415","0.00159601797349751","0.002193950582295656"
"927","1948","1948","1948","0.0027052611927501856","0.0016638707602396607","0.003129527671262622","1948","1948","1948","0.003755120187997818","0.0030392068438231945","0.0049760364927351475","1948","1948","1948","0.0015811704797670245","0.0010968962451443076","0.0023811189457774162"
"928","1950","1950","1950","0.002452795731369406","0.0019157739588990808","0.003244806779548526","1950","1950","1950","0.003618641337379813","0.0029178252443671227","0.005041302647441626","1950","1950","1950","0.0016197689808905124","0.001207469031214714","0.0023829233832657337"
"929","1952","1952","1952","0.0029346700292080643","0.002396309282630682","0.0040770783089101315","1952","1952","1952","0.0036687046755105256","0.0029707259964197874","0.004185895435512066","1952","1952","1952","0.001758807769510895","0.0012571902479976416","0.0023792257998138666"
"930","1955","1955","1955","0.0025321156019344924","0.0019015234429389238","0.0032203304581344128","1955","1955","1955","0.0037668589502573013","0.0032355859875679016","0.004298999439924955","1955","1955","1955","0.0016762958839535713","0.000988467363640666","0.002630482194945216"
"931","1957","1957","1957","0.0025574519648216667","0.0019003351917490363","0.0033168282825499773","1957","1957","1957","0.003415500861592591","0.002310953103005886","0.003989648073911667","1957","1957","1957","0.0013095250295009464","0.0008079291437752545","0.0019967255648225546"
"932","1959","1959","1959","0.0027548718964681028","0.002372791524976492","0.0034549571573734283","1959","1959","1959","0.003800184582360089","0.0029871524311602116","0.004808724392205477","1959","1959","1959","0.001595152192749083","0.001265592174604535","0.0024373228661715984"
"933","1961","1961","1961","0.002896996820345521","0.002358360681682825","0.0037342351861298084","1961","1961","1961","0.004071826697327197","0.0030509834177792072","0.0060791815631091595","1961","1961","1961","0.0015377033269032836","0.0011503087589517236","0.0021274955943226814"
"934","1963","1963","1963","0.002809971431270242","0.0022718822583556175","0.0037741749547421932","1963","1963","1963","0.004345426103100181","0.002811307553201914","0.006840051617473364","1963","1963","1963","0.001470769860316068","0.0009777701925486326","0.002126357052475214"
"935","1965","1965","1965","0.0027974152704700827","0.0023813038133084774","0.003094081301242113","1965","1965","1965","0.003884390532039106","0.002532211598008871","0.006205933168530464","1965","1965","1965","0.001469487976282835","0.00095645512919873","0.0017736377194523811"
"936","1967","1967","1967","0.0027195110451430082","0.001988557167351246","0.0033753036987036467","1967","1967","1967","0.004160475917160511","0.0034151722211390734","0.005988437216728926","1967","1967","1967","0.0014795744093135","0.0010670353658497334","0.0020655598491430283"
"937","1969","1969","1969","0.002758090221323073","0.0017200622241944075","0.0035888776183128357","1969","1969","1969","0.003917288687080145","0.0032650635112076998","0.005127669312059879","1969","1969","1969","0.001512580260168761","0.0011187155032530427","0.0019403351470828056"
"938","1971","1971","1971","0.0026148057542741297","0.001873209374025464","0.003418514970690012","1971","1971","1971","0.003642855049110949","0.003028551349416375","0.004522179253399372","1971","1971","1971","0.0013946201652288437","0.0010608265874907374","0.001784568652510643"
"939","1973","1973","1973","0.0025662139290943743","0.0019777663983404636","0.003505361033603549","1973","1973","1973","0.0037100940709933637","0.0029606460593640804","0.004488070495426655","1973","1973","1973","0.0014130502240732312","0.0010039143962785602","0.0018515621777623892"
"940","1976","1976","1976","0.002581419888883829","0.0019375791307538748","0.003159536514431238","1976","1976","1976","0.0036972302244976164","0.0031463548075407743","0.004132051486521959","1976","1976","1976","0.0013738358160480858","0.0009718922665342689","0.0016582310199737549"
"941","1978","1978","1978","0.0026420737151056526","0.00212326692417264","0.0037384089082479477","1978","1978","1978","0.003717442671768367","0.002937610726803541","0.005117128137499094","1978","1978","1978","0.0014116972917690874","0.0008613424142822623","0.001990001881495118"
"942","1980","1980","1980","0.0026049908832646907","0.0018489264184609056","0.0033385087735950947","1980","1980","1980","0.00380328104365617","0.003159134415909648","0.004490382969379425","1980","1980","1980","0.0015151458443142473","0.001106951734982431","0.0024510035291314125"
